txn_id,country,payment_method,amount,timestamp,selected_psp,best_psp,outcome,reward,latency_ms,attempts,final_psp,final_outcome,psp_ranking
txn_8392,GLOBAL,Apple Pay,2478.97,2026-04-26T15:31:25.143205,checkout,checkout,failure,-20.8483,603,checkout,checkout,failure,checkout
txn_8393,MXN,CODI,1993.19,2026-04-26T15:31:25.147640,directa24,directa24,success,28.1361,1170,directa24,directa24,success,directa24|bitso|Alfred|tazapay
txn_8394,EUR,Bank Transfer,3981.8,2026-04-26T15:31:25.152149,clearjunction,clearjunction,success,57.9674,957,clearjunction,clearjunction,success,clearjunction|openpayd|altpay
txn_8395,CLP,Bank Transfer,1433.54,2026-04-26T15:31:25.156580,directa24,directa24,failure,-12.5098,827,directa24,directa24,failure,directa24
txn_8396,KES,M-Pesa,932.74,2026-04-26T15:31:25.160966,Fincra,Fincra,success,11.7348,628,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard|Sasapay
txn_8397,GHS,Mobile Money,2218.47,2026-04-26T15:31:25.165429,korapay,korapay,success,31.0187,836,korapay,korapay,success,korapay|Bitlipa
txn_8398,PEN,Bank Transfer,4033.87,2026-04-26T15:31:25.169806,directa24,directa24,success,58.7484,960,directa24,directa24,success,directa24
txn_8399,GHS,MTN,2964.26,2026-04-26T15:31:25.174159,korapay,korapay,success,18.7105,716,korapay→Bitlipa,Bitlipa,success,korapay|Bitlipa
txn_8400,THB,Thai QR,4475.29,2026-04-26T15:31:25.182853,payok,payok,success,65.37,939,payok,payok,success,payok|awepay|M2pay
txn_8401,PHP,QRPH,2195.12,2026-04-26T15:31:25.187248,Xendit,Xendit,success,30.669,777,Xendit,Xendit,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
txn_8402,NGN,Bank Transfer,1497.07,2026-04-26T15:31:25.191707,Fincra,Fincra,success,20.2002,582,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard
txn_8403,TZS,Airtel,3491.38,2026-04-26T15:31:25.196179,yellowcard,yellowcard,success,50.6109,978,yellowcard,yellowcard,success,yellowcard|relworx|Bitlipa|payaza|Dusupay
txn_8404,MXN,Bank Transfer,905.65,2026-04-26T15:31:25.200688,directa24,directa24,success,11.8236,1118,directa24,directa24,success,directa24|bitso|tazapay|Alfred
txn_8405,EUR,Bank Transfer,4894.3,2026-04-26T15:31:25.205102,openpayd,clearjunction,success,71.6543,1023,openpayd,openpayd,success,clearjunction|openpayd|altpay
txn_8406,AUD,PayID,2575.2,2026-04-26T15:31:25.209511,Banxa,Banxa,success,37.3653,1272,Banxa,Banxa,success,Banxa
txn_8407,PLN,BLIK,497.52,2026-04-26T15:31:25.213857,Vimoni,Vimoni,failure,-4.9958,1436,Vimoni,Vimoni,failure,Vimoni
txn_8408,IDR,QRIS,2539.13,2026-04-26T15:31:25.218216,payok,payok,success,36.328,897,payok,payok,success,payok|awepay|brick
txn_8409,KES,Mobile Money,713.29,2026-04-26T15:31:25.222668,Fincra,Passpoint,success,0.8358,809,Fincra→korapay,korapay,success,Passpoint|korapay|Fincra|yellowcard|Sasapay
txn_8410,AUD,PayID,2043.94,2026-04-26T15:31:25.231463,Banxa,Banxa,failure,-16.5931,1359,Banxa,Banxa,failure,Banxa
txn_8411,AUD,PayID,2074.92,2026-04-26T15:31:25.235836,Banxa,Banxa,success,29.8561,1772,Banxa,Banxa,success,Banxa
txn_8412,ZAR,Bank Transfer,1869.6,2026-04-26T15:31:25.240231,Bitlipa,Bitlipa,success,26.7816,1238,Bitlipa,Bitlipa,success,Bitlipa
txn_8413,PLN,BLIK,3095.58,2026-04-26T15:31:25.244854,Vimoni,Vimoni,success,45.1711,1256,Vimoni,Vimoni,success,Vimoni
txn_8414,JPY,Bank Transfer,126.97,2026-04-26T15:31:25.249350,Shimatomo,Shimatomo,failure,-2.2163,1404,Shimatomo,Shimatomo,failure,Shimatomo
txn_8415,VND,Bank Transfer,3993.16,2026-04-26T15:31:25.253743,1vnpay,awepay,success,58.6347,1271,1vnpay,1vnpay,success,awepay|M2pay|1vnpay
txn_8416,THB,Thai QR,2686.08,2026-04-26T15:31:25.258168,payok,payok,success,38.5328,840,payok,payok,success,payok|M2pay|awepay
txn_8417,THB,Bank Transfer,2457.84,2026-04-26T15:31:25.262593,payok,payok,success,35.1057,1191,payok,payok,success,payok|awepay|M2pay
txn_8418,JPY,Bank Transfer,3254.23,2026-04-26T15:31:25.267003,Shimatomo,Shimatomo,failure,-25.6698,1303,Shimatomo,Shimatomo,failure,Shimatomo
txn_8419,COP,Bank Transfer,607.62,2026-04-26T15:31:25.271393,directa24,directa24,success,1.0357,1118,directa24→Alfred,Alfred,success,directa24|Alfred|bitso|cobre
txn_8420,COP,Bank Transfer,3433.98,2026-04-26T15:31:25.280142,directa24,directa24,success,49.7499,979,directa24,directa24,success,directa24|Alfred|bitso|cobre
txn_8421,THB,Bank Transfer,1310.89,2026-04-26T15:31:25.284584,payok,payok,success,6.809,857,payok→M2pay,M2pay,success,payok|awepay|M2pay
txn_8422,EGP,Bank Transfer,3745.95,2026-04-26T15:31:25.293283,Afriex,Afriex,success,54.925,1424,Afriex,Afriex,success,Afriex
txn_8423,NGN,Bank Transfer,2222.54,2026-04-26T15:31:25.297635,Fincra,Fincra,success,31.0816,650,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_8424,MXN,CODI,4610.53,2026-04-26T15:31:25.302057,directa24,directa24,success,31.0575,1158,directa24→bitso,bitso,success,directa24|tazapay|bitso|Alfred
txn_8425,CLP,Bank Transfer,2432.77,2026-04-26T15:31:25.310733,directa24,directa24,success,34.7301,1144,directa24,directa24,success,directa24
txn_8426,ZAR,Bank Transfer,2416.33,2026-04-26T15:31:25.315138,Bitlipa,Bitlipa,success,34.9817,1329,Bitlipa,Bitlipa,success,Bitlipa
txn_8427,JPY,Bank Transfer,4609.99,2026-04-26T15:31:25.319478,Shimatomo,Shimatomo,failure,-35.8393,1441,Shimatomo,Shimatomo,failure,Shimatomo
txn_8428,MXN,CODI,2096.31,2026-04-26T15:31:25.324072,directa24,directa24,success,12.2011,976,directa24→Alfred,Alfred,success,directa24|Alfred|tazapay|bitso
txn_8429,VND,MoMo,753.79,2026-04-26T15:31:25.336030,1vnpay,1vnpay,success,10.0401,1676,1vnpay,1vnpay,success,1vnpay|awepay|M2pay
txn_8430,GLOBAL,Apple Pay,4341.11,2026-04-26T15:31:25.340450,checkout,checkout,success,62.8588,786,checkout,checkout,success,checkout
txn_8431,COP,Bank Transfer,2155.39,2026-04-26T15:31:25.344802,directa24,directa24,success,30.5709,996,directa24,directa24,success,directa24|Alfred|bitso|cobre
txn_8432,KES,Mobile Money,2331.52,2026-04-26T15:31:25.349245,Fincra,Fincra,success,32.7146,818,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_8433,PEN,Bank Transfer,1696.74,2026-04-26T15:31:25.353730,directa24,directa24,failure,-14.4857,1019,directa24,directa24,failure,directa24
txn_8434,CLP,Bank Transfer,3488.83,2026-04-26T15:31:25.358112,directa24,directa24,success,50.5714,1103,directa24,directa24,success,directa24
txn_8435,ARS,Bank Transfer,4540.02,2026-04-26T15:31:25.362561,bitso,bitso,failure,-35.81,987,bitso,bitso,failure,bitso
txn_8436,VND,Local Wallet,4201.09,2026-04-26T15:31:25.367086,1vnpay,1vnpay,success,61.7502,1620,1vnpay,1vnpay,success,1vnpay|M2pay|awepay
txn_8437,ARS,Bank Transfer,2101.71,2026-04-26T15:31:25.371531,bitso,bitso,success,29.7639,1176,bitso,bitso,success,bitso
txn_8438,GLOBAL,Card,3325.03,2026-04-26T15:31:25.375906,checkout,checkout,success,47.6174,805,checkout,checkout,success,checkout
txn_8439,ZAR,Bank Transfer,1738.41,2026-04-26T15:31:25.380320,Bitlipa,Bitlipa,failure,-14.3029,1479,Bitlipa,Bitlipa,failure,Bitlipa
txn_8440,JPY,Bank Transfer,4982.19,2026-04-26T15:31:25.384762,Shimatomo,Shimatomo,failure,-38.6326,1621,Shimatomo,Shimatomo,failure,Shimatomo
txn_8441,COP,PSE,4032.01,2026-04-26T15:31:25.389184,directa24,Alfred,success,58.7201,1002,directa24,directa24,success,Alfred|directa24|bitso|cobre
txn_8442,THB,Bank Transfer,1566.72,2026-04-26T15:31:25.393652,payok,payok,success,8.7251,873,payok→M2pay,M2pay,success,payok|M2pay|awepay
txn_8443,JPY,Bank Transfer,2369.62,2026-04-26T15:31:25.402463,Shimatomo,Shimatomo,success,34.2798,1451,Shimatomo,Shimatomo,success,Shimatomo
txn_8444,THB,Bank Transfer,475.21,2026-04-26T15:31:25.407022,payok,payok,success,5.3669,1129,payok,payok,success,payok|awepay|M2pay
txn_8445,PLN,BLIK,1005.49,2026-04-26T15:31:25.411466,Vimoni,Vimoni,success,13.8145,1784,Vimoni,Vimoni,success,Vimoni
txn_8446,PLN,BLIK,1996.96,2026-04-26T15:31:25.415811,Vimoni,Vimoni,success,28.689,1538,Vimoni,Vimoni,success,Vimoni
txn_8447,TZS,Vodacom M-Pesa,618.97,2026-04-26T15:31:25.420191,relworx,relworx,success,7.5243,1025,relworx,relworx,success,relworx|yellowcard|Bitlipa|Dusupay|payaza
txn_8448,JPY,Bank Transfer,3756.78,2026-04-26T15:31:25.424662,Shimatomo,Shimatomo,failure,-29.4421,1628,Shimatomo,Shimatomo,failure,Shimatomo
txn_8449,MYR,FPX,2124.29,2026-04-26T15:31:25.429058,M2pay,awepay,success,13.4029,1514,M2pay→awepay,awepay,success,awepay|M2pay
txn_8450,THB,Thai QR,4295.07,2026-04-26T15:31:25.437751,payok,payok,success,62.668,807,payok,payok,success,payok|awepay|M2pay
txn_8451,EUR,SEPA Bank Transfer,4573.22,2026-04-26T15:31:25.442176,clearjunction,clearjunction,success,66.8392,914,clearjunction,clearjunction,success,clearjunction|openpayd|altpay
txn_8452,PLN,BLIK,2998.29,2026-04-26T15:31:25.446584,Vimoni,Vimoni,failure,-23.7501,1288,Vimoni,Vimoni,failure,Vimoni
txn_8453,XAF,MTN,246.51,2026-04-26T15:31:25.450947,Afriex,Afriex,success,2.4331,1454,Afriex,Afriex,success,Afriex
txn_8454,AUD,PayID,3519.35,2026-04-26T15:31:25.455293,Banxa,Banxa,failure,-27.662,1684,Banxa,Banxa,failure,Banxa
txn_8455,NGN,Bank Transfer,4216.14,2026-04-26T15:31:25.459640,korapay,Fincra,success,60.9843,779,korapay,korapay,success,Fincra|Passpoint|korapay|yellowcard
txn_8456,GLOBAL,Google Pay,916.26,2026-04-26T15:31:25.464052,checkout,checkout,success,11.4856,831,checkout,checkout,success,checkout
txn_8457,KES,Mobile Money,3912.15,2026-04-26T15:31:25.468426,korapay,Fincra,success,56.4259,631,korapay,korapay,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_8458,GLOBAL,Card,4513.61,2026-04-26T15:31:25.472902,checkout,checkout,success,65.4464,770,checkout,checkout,success,checkout
txn_8459,XOF,Wave,1407.14,2026-04-26T15:31:25.477458,payaza,payaza,failure,-11.8174,1389,payaza,payaza,failure,payaza
txn_8460,PEN,Bank Transfer,934.65,2026-04-26T15:31:25.481987,directa24,directa24,success,12.2615,824,directa24,directa24,success,directa24
txn_8461,NGN,Bank Transfer,2229.58,2026-04-26T15:31:25.486412,Fincra,Fincra,success,31.1876,613,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_8462,THB,Bank Transfer,1842.85,2026-04-26T15:31:25.490834,payok,payok,success,25.8839,886,payok,payok,success,payok|awepay|M2pay
txn_8463,PEN,Bank Transfer,4942.42,2026-04-26T15:31:25.495281,directa24,directa24,success,72.3773,897,directa24,directa24,success,directa24
txn_8464,PHP,Bank Transfer,3412.93,2026-04-26T15:31:25.499657,Xendit,Xendit,success,21.5796,716,Xendit→paymongo,paymongo,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
txn_8465,COP,PSE,1942.05,2026-04-26T15:31:25.508572,bitso,directa24,success,27.3689,1189,bitso,bitso,success,directa24|bitso|Alfred|cobre
txn_8466,TZS,Vodacom M-Pesa,2755.91,2026-04-26T15:31:25.513054,relworx,relworx,success,39.5783,1036,relworx,relworx,success,relworx|yellowcard|Bitlipa|Dusupay|payaza
txn_8467,ARS,Bank Transfer,323.77,2026-04-26T15:31:25.517514,bitso,bitso,success,3.0966,996,bitso,bitso,success,bitso
txn_8468,UGX,MTN,3601.42,2026-04-26T15:31:25.521911,Fincra,Fincra,success,51.763,825,Fincra,Fincra,success,Fincra|relworx|Dusupay|Bitlipa|payaza
txn_8469,PHP,Bank Transfer,4613.75,2026-04-26T15:31:25.526508,Xendit,Xendit,success,66.9495,678,Xendit,Xendit,success,Xendit|paymongo|wingpay|Innovative|CoinsPH
txn_8470,IDR,Ewallet,1733.35,2026-04-26T15:31:25.530986,payok,payok,success,24.2405,970,payok,payok,success,payok|awepay|brick
txn_8471,AUD,PayID,2209.57,2026-04-26T15:31:25.535416,Banxa,Banxa,success,31.878,1558,Banxa,Banxa,success,Banxa
txn_8472,ARS,Bank Transfer,489.35,2026-04-26T15:31:25.539771,bitso,bitso,failure,-5.4287,861,bitso,bitso,failure,bitso
txn_8473,PHP,Bank Transfer,4295.84,2026-04-26T15:31:25.544136,Xendit,Xendit,success,28.2,735,Xendit→paymongo,paymongo,success,Xendit|paymongo|CoinsPH|wingpay|Innovative
txn_8474,XOF,Wave,1545.3,2026-04-26T15:31:25.552967,payaza,payaza,success,21.9132,1626,payaza,payaza,success,payaza
txn_8475,EGP,Bank Transfer,689.96,2026-04-26T15:31:25.557332,Afriex,Afriex,failure,-6.4412,1645,Afriex,Afriex,failure,Afriex
txn_8476,KES,M-Pesa,3658.48,2026-04-26T15:31:25.561704,Fincra,Fincra,success,52.619,817,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard|Sasapay
txn_8477,UGX,Mobile Money,3846.16,2026-04-26T15:31:25.566187,Fincra,Fincra,success,55.4355,692,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_8478,XAF,MTN,1636.48,2026-04-26T15:31:25.570631,Afriex,Afriex,failure,-13.5416,1799,Afriex,Afriex,failure,Afriex
txn_8479,XAF,MTN,907.44,2026-04-26T15:31:25.575008,Afriex,Afriex,success,12.3462,1544,Afriex,Afriex,success,Afriex
txn_8480,PLN,BLIK,1525.9,2026-04-26T15:31:25.579357,Vimoni,Vimoni,success,21.6233,1521,Vimoni,Vimoni,success,Vimoni
txn_8481,NGN,Bank Transfer,4549.57,2026-04-26T15:31:25.583718,Fincra,Fincra,success,65.9856,797,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_8482,BRL,Bank Transfer,662.05,2026-04-26T15:31:25.588166,directa24,directa24,success,1.448,832,directa24→Alfred,Alfred,success,directa24|tazapay|Alfred|bitso|BRLA
txn_8483,GHS,Mobile Money,3263.4,2026-04-26T15:31:25.597562,korapay,korapay,success,20.9561,601,korapay→Bitlipa,Bitlipa,success,korapay|Bitlipa
txn_8484,CLP,Bank Transfer,2921.74,2026-04-26T15:31:25.606460,directa24,directa24,success,42.0676,853,directa24,directa24,success,directa24
txn_8485,IDR,Ewallet,2567.65,2026-04-26T15:31:25.610880,payok,payok,success,36.7532,1157,payok,payok,success,payok|awepay|brick
txn_8486,EGP,Bank Transfer,1432.87,2026-04-26T15:31:25.615382,Afriex,Afriex,success,20.2278,1529,Afriex,Afriex,success,Afriex
txn_8487,MYR,FPX,1833.48,2026-04-26T15:31:25.619820,M2pay,awepay,success,11.2241,1473,M2pay→awepay,awepay,success,awepay|M2pay
txn_8488,GLOBAL,Google Pay,4215.14,2026-04-26T15:31:25.628600,checkout,checkout,success,60.9698,731,checkout,checkout,success,checkout
txn_8489,THB,Thai QR,1261.79,2026-04-26T15:31:25.632964,payok,payok,success,17.1674,940,payok,payok,success,payok|M2pay|awepay
txn_8490,MYR,FPX,3932.33,2026-04-26T15:31:25.637418,awepay,M2pay,success,57.7223,1265,awepay,awepay,success,M2pay|awepay
txn_8491,AUD,PayID,2745.51,2026-04-26T15:31:25.641826,Banxa,Banxa,success,39.9192,1346,Banxa,Banxa,success,Banxa
txn_8492,GLOBAL,Card,733.85,2026-04-26T15:31:25.646173,checkout,checkout,success,8.7503,749,checkout,checkout,success,checkout
txn_8493,TZS,Airtel,1766.47,2026-04-26T15:31:25.650503,yellowcard,relworx,success,24.7375,959,yellowcard,yellowcard,success,relworx|yellowcard|payaza|Bitlipa|Dusupay
txn_8494,ZAR,Bank Transfer,4771.26,2026-04-26T15:31:25.654982,Bitlipa,Bitlipa,failure,-37.0485,1408,Bitlipa,Bitlipa,failure,Bitlipa
txn_8495,ZAR,Bank Transfer,2808.62,2026-04-26T15:31:25.659358,Bitlipa,Bitlipa,success,40.8632,1611,Bitlipa,Bitlipa,success,Bitlipa
txn_8496,NGN,Bank Transfer,3707.99,2026-04-26T15:31:25.663722,Fincra,Fincra,success,53.3618,807,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard
txn_8497,IDR,OVO,3613.22,2026-04-26T15:31:25.668194,payok,payok,success,24.0717,953,payok→awepay,awepay,success,payok|awepay|brick
txn_8498,VND,MoMo,4653.55,2026-04-26T15:31:25.676915,M2pay,1vnpay,success,68.5398,1348,M2pay,M2pay,success,1vnpay|M2pay|awepay
txn_8499,UGX,Mobile Money,1632.5,2026-04-26T15:31:25.681319,Fincra,Fincra,success,22.2312,632,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_8500,THB,Bank Transfer,3690.19,2026-04-26T15:31:25.685758,payok,payok,success,53.5942,862,payok,payok,success,payok|M2pay|awepay
txn_8501,PEN,Bank Transfer,4382.26,2026-04-26T15:31:25.690168,directa24,directa24,success,63.9719,1196,directa24,directa24,success,directa24
txn_8502,THB,Bank Transfer,1663.85,2026-04-26T15:31:25.694536,payok,payok,success,23.1984,937,payok,payok,success,payok|M2pay|awepay
txn_8503,PEN,Bank Transfer,281.45,2026-04-26T15:31:25.698958,directa24,directa24,success,2.4605,1122,directa24,directa24,success,directa24
txn_8504,BRL,PIX QR,1330.51,2026-04-26T15:31:25.703332,directa24,directa24,success,18.1977,995,directa24,directa24,success,directa24|tazapay|Alfred|bitso|BRLA
txn_8505,PHP,GCash,2543.7,2026-04-26T15:31:25.707820,Xendit,Xendit,success,35.8972,833,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_8506,GLOBAL,Card,2739.68,2026-04-26T15:31:25.712503,checkout,checkout,failure,-22.8035,587,checkout,checkout,failure,checkout
txn_8507,VND,Bank Transfer,863.75,2026-04-26T15:31:25.717184,awepay,1vnpay,success,11.6885,1772,awepay,awepay,success,1vnpay|M2pay|awepay
txn_8508,NGN,Bank Transfer,4881.38,2026-04-26T15:31:25.721657,Fincra,Fincra,success,70.9629,778,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard
txn_8509,IDR,QRIS,1407.35,2026-04-26T15:31:25.726133,payok,payok,success,19.3512,908,payok,payok,success,payok|brick|awepay
txn_8510,NGN,Bank Transfer,2506.26,2026-04-26T15:31:25.730603,Fincra,Fincra,success,35.338,588,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_8511,PEN,Bank Transfer,1643.21,2026-04-26T15:31:25.735065,directa24,directa24,success,22.8894,873,directa24,directa24,success,directa24
txn_8512,GHS,MTN,2506.93,2026-04-26T15:31:25.739423,korapay,korapay,success,35.348,597,korapay,korapay,success,korapay|Bitlipa
txn_8513,EUR,Bank Transfer,2902.51,2026-04-26T15:31:25.743824,openpayd,openpayd,success,41.778,961,openpayd,openpayd,success,openpayd|clearjunction|altpay
txn_8514,COP,PSE,1760.84,2026-04-26T15:31:25.748249,directa24,directa24,success,9.6841,1177,directa24→bitso,bitso,success,directa24|bitso|Alfred|cobre
txn_8515,BRL,PIX,4428.46,2026-04-26T15:31:25.756990,bitso,directa24,success,64.6663,1058,bitso,bitso,success,directa24|bitso|tazapay|Alfred|BRLA
txn_8516,VND,VietQR,4085.97,2026-04-26T15:31:25.761686,1vnpay,awepay,success,-3.7957,1779,1vnpay→awepay→M2pay,M2pay,success,awepay|1vnpay|M2pay
txn_8517,ZAR,Bank Transfer,4515.67,2026-04-26T15:31:25.774749,Bitlipa,Bitlipa,success,66.4723,1271,Bitlipa,Bitlipa,success,Bitlipa
txn_8518,MYR,DuitNow,838.58,2026-04-26T15:31:25.779147,awepay,awepay,failure,-15.1091,1796,awepay→M2pay,M2pay,failure,awepay|M2pay
txn_8519,EGP,Bank Transfer,2106.44,2026-04-26T15:31:25.787899,Afriex,Afriex,success,30.3322,1443,Afriex,Afriex,success,Afriex
txn_8520,NGN,Bank Transfer,4682.77,2026-04-26T15:31:25.792265,Fincra,Fincra,success,67.9859,564,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_8521,EUR,Bank Transfer,4840.99,2026-04-26T15:31:25.796737,clearjunction,openpayd,success,70.8534,1149,clearjunction,clearjunction,success,openpayd|altpay|clearjunction
txn_8522,PEN,Bank Transfer,4317.73,2026-04-26T15:31:25.801140,directa24,directa24,failure,-34.143,998,directa24,directa24,failure,directa24
txn_8523,EGP,Bank Transfer,939.3,2026-04-26T15:31:25.805502,Afriex,Afriex,failure,-8.3092,1445,Afriex,Afriex,failure,Afriex
txn_8524,BRL,PIX QR,1382.96,2026-04-26T15:31:25.809857,directa24,directa24,success,6.851,983,directa24→bitso,bitso,success,directa24|bitso|tazapay|Alfred|BRLA
txn_8525,XAF,MTN,1337.94,2026-04-26T15:31:25.818638,Afriex,Afriex,failure,-11.2986,1402,Afriex,Afriex,failure,Afriex
txn_8526,AUD,PayID,2474.63,2026-04-26T15:31:25.823033,Banxa,Banxa,success,35.8549,1457,Banxa,Banxa,success,Banxa
txn_8527,CAD,Interac Bank Transfer,103.0,2026-04-26T15:31:25.827415,apaylo,apaylo,success,0.2783,1666,apaylo,apaylo,success,apaylo
txn_8528,CAD,Interac Bank Transfer,2236.99,2026-04-26T15:31:25.831900,apaylo,apaylo,failure,-18.0416,1415,apaylo,apaylo,failure,apaylo
txn_8529,CLP,Bank Transfer,4113.08,2026-04-26T15:31:25.836569,directa24,directa24,success,59.9357,1049,directa24,directa24,success,directa24
txn_8530,IDR,QRIS,3138.79,2026-04-26T15:31:25.840971,payok,payok,success,20.5152,913,payok→brick,brick,success,payok|awepay|brick
txn_8531,TZS,Vodacom M-Pesa,2435.05,2026-04-26T15:31:25.849777,yellowcard,relworx,success,34.7667,907,yellowcard,yellowcard,success,relworx|yellowcard|Bitlipa|payaza|Dusupay
txn_8532,ZAR,Bank Transfer,1214.59,2026-04-26T15:31:25.856233,Bitlipa,Bitlipa,failure,-10.3746,1515,Bitlipa,Bitlipa,failure,Bitlipa
txn_8533,GHS,MTN,4121.69,2026-04-26T15:31:25.860659,korapay,korapay,failure,-65.3488,827,korapay→Bitlipa,Bitlipa,failure,korapay|Bitlipa
txn_8534,JPY,Bank Transfer,3582.47,2026-04-26T15:31:25.869452,Shimatomo,Shimatomo,success,52.4696,1743,Shimatomo,Shimatomo,success,Shimatomo
txn_8535,UGX,MTN,1877.25,2026-04-26T15:31:25.873830,Fincra,Fincra,success,25.9026,610,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_8536,PHP,Bank Transfer,4625.9,2026-04-26T15:31:25.878325,Xendit,Xendit,success,30.6791,704,Xendit→paymongo,paymongo,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
txn_8537,PHP,QRPH,394.23,2026-04-26T15:31:25.887085,Xendit,Xendit,success,3.6577,578,Xendit,Xendit,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
txn_8538,EUR,Bank Transfer,1910.93,2026-04-26T15:31:25.891553,clearjunction,openpayd,success,26.9047,923,clearjunction,clearjunction,success,openpayd|clearjunction|altpay
txn_8539,PHP,QRPH,3899.5,2026-04-26T15:31:25.895962,Xendit,Xendit,success,56.2368,569,Xendit,Xendit,success,Xendit|paymongo|wingpay|Innovative|CoinsPH
txn_8540,GHS,MTN,4183.65,2026-04-26T15:31:25.900423,korapay,korapay,success,60.4976,711,korapay,korapay,success,korapay|Bitlipa
txn_8541,UGX,Mobile Money,4162.52,2026-04-26T15:31:25.904825,Fincra,Fincra,success,60.1818,597,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_8542,XOF,Wave,3664.28,2026-04-26T15:31:25.909272,payaza,payaza,success,53.6988,1541,payaza,payaza,success,payaza
txn_8543,CLP,Bank Transfer,3590.17,2026-04-26T15:31:25.913659,directa24,directa24,success,52.0921,1049,directa24,directa24,success,directa24
txn_8544,THB,Thai QR,2587.91,2026-04-26T15:31:25.918069,payok,payok,success,-4.2899,1067,payok→M2pay→awepay,awepay,success,payok|awepay|M2pay
