txn_id,chosen_psp,best_psp,chosen_score,best_score,regret,is_optimal,counterfactual_psp,counterfactual_regret,decision_quality
txn_12588,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12589,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12590,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12591,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12592,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12593,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_12594,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12595,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12596,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12597,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12598,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12599,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12600,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_12601,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12602,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12603,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12604,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_12605,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12606,M2pay,1vnpay,0.5783,0.6103,0.032,0,awepay,-0.016,Near-optimal
txn_12607,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12608,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12609,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12610,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12611,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12612,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12613,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_12614,tazapay,directa24,0.6377,0.6617,0.024,0,directa24,-0.024,Near-optimal
txn_12615,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12616,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12617,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_12618,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12619,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12620,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_12621,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12622,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12623,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_12624,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12625,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12626,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12627,Alfred,directa24,0.6297,0.6617,0.032,0,bitso,-0.016,Near-optimal
txn_12628,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12629,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12630,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12631,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12632,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12633,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12634,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_12635,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12636,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12637,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12638,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12639,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12640,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12641,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12642,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12643,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_12644,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12645,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12646,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_12647,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12648,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_12649,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12650,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_12651,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_12652,bitso,directa24,0.6457,0.6617,0.016,0,Alfred,0.016,Near-optimal
txn_12653,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12654,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12655,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12656,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12657,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12658,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12659,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12660,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12661,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12662,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12663,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12664,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12665,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12666,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12667,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12668,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12669,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12670,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12671,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12672,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12673,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12674,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12675,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_12676,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12677,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_12678,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12679,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12680,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12681,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12682,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12683,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12684,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12685,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12686,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_12687,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12688,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_12689,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12690,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12691,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12692,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12693,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12694,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_12695,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12696,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12697,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12698,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12699,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12700,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12701,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12702,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12703,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_12704,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12705,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12706,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12707,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12708,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12709,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12710,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12711,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12712,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12713,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12714,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12715,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12716,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_12717,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12718,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12719,tazapay,directa24,0.6377,0.6617,0.024,0,directa24,-0.024,Near-optimal
txn_12720,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12721,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12722,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12723,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12724,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12725,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_12726,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12727,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12728,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_12729,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12730,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_12731,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12732,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_12733,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_12734,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12735,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12736,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12737,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_12738,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12739,Alfred,directa24,0.6297,0.6617,0.032,0,bitso,-0.016,Near-optimal
txn_12740,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12741,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_12742,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12743,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12744,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12745,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12746,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12747,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12748,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12749,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12750,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12751,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12752,bitso,directa24,0.6457,0.6617,0.016,0,Alfred,0.016,Near-optimal
txn_12753,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_12754,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12755,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12756,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12757,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12758,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12759,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12760,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12761,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12762,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12763,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12764,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12765,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12766,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12767,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12768,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12769,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12770,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_12771,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12772,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12773,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12774,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12775,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12776,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12777,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12778,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12779,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_12780,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_12781,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12782,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12783,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12784,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12785,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12786,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12787,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12788,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12789,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12790,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_12791,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12792,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12793,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_12794,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12795,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12796,bitso,directa24,0.6457,0.6617,0.016,0,Alfred,0.016,Near-optimal
txn_12797,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12798,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_12799,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12800,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12801,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12802,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12803,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_12804,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12805,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_12806,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12807,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_12808,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_12809,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12810,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12811,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_12812,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12813,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12814,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12815,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12816,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12817,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12818,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12819,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12820,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12821,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12822,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12823,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12824,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12825,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12826,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12827,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12828,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12829,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12830,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12831,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12832,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12833,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12834,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12835,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12836,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_12837,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_12838,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_12839,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12840,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_12841,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12842,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12843,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12844,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_12845,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12846,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12847,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_12848,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12849,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12850,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_12851,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12852,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12853,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12854,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12855,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12856,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12857,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12858,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12859,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12860,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_12861,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12862,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_12863,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_12864,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12865,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12866,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12867,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12868,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12869,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_12870,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_12871,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12872,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12873,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_12874,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12875,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12876,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_12877,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_12878,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_12879,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_12880,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12881,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12882,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12883,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_12884,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12885,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_12886,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12887,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_12888,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12889,tazapay,directa24,0.6377,0.6617,0.024,0,Alfred,0.008,Near-optimal
txn_12890,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12891,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12892,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12893,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_12894,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_12895,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_12896,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_12897,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_12898,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_12899,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12900,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_12901,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12902,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_12903,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_12904,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_12905,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_12906,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
